time,dF,dRV
55.8615,-0.004447742235183076,8.596255936358354
56.112,-0.004276116267408618,8.268960889547511
56.3625,-0.004100123952054996,8.00286206213585
56.613,-0.003921883626004345,7.932571415123959
56.8635,-0.0037515825274881376,8.092070239348935
57.114,-0.003599486688619711,8.364115654174148
57.3645,-0.0034663914202186807,8.590460523551753
57.615,-0.0033520785505166103,8.752504253066666
57.8655,-0.0032632171939125185,8.942094782208372
58.116,-0.003204238807703076,9.172311030893672
58.3665,-0.0031773008308130742,9.433304828350654
58.617,-0.0031831138799672414,9.714585699506541
58.8675,-0.0032209322295772337,10.00520021379223
59.118,-0.0032885979765720818,10.293863590974631
59.3685,-0.003382636693463314,10.569058113231748
59.619,-0.0034987124639321012,10.820483010205301
59.8695,-0.003647177000093699,11.101309079874449
60.12,-0.0038166702748743757,11.348528550698688
60.3705,-0.003989333798664052,11.528717775575851
60.621,-0.004157355093210364,11.627413541082333
60.8715,-0.004310702916126505,11.57656947373051
61.122,-0.004437757424449738,11.300355130975024
61.3725,-0.004529190024532,10.80621386606906
61.623,-0.004583084161858027,10.198326336874413
61.8735,-0.004599014036005108,9.526936584873063
62.124,-0.0045760247245343055,8.805521949709679
62.3745,-0.0045140756052947,8.047483245196172
62.625,-0.004414052570258594,7.265866538267627
62.8755,-0.004277750425704636,6.473168348117076
63.126,-0.004107825913057354,5.681219297092751
63.3765,-0.003907722820102758,4.901134647618889
63.627,-0.003681571637554877,4.143314954364512
63.8775,-0.003434067115469907,3.417476614664296
64.128,-0.003170327855227535,2.7326906407616853
64.3785,-0.0028957427074880857,2.0974085797605864
64.629,-0.0026158092116764743,1.5194570893287147
64.8795,-0.0023359578399302144,1.0056690472874208
65.13,-0.0020601505528803693,0.5334645984944638
65.3805,-0.0017900729566430146,0.07307778995745084
65.631,-0.0015252120626655797,-0.2773844095707787
65.8815,-0.0012711730354875417,-0.39889177034753787
66.132,-0.0010414642404874557,-0.22212311070620555
66.3825,-0.000846911182334954,0.28494750910586597
66.633,-0.000699574114531379,1.1183757531250453
66.8835,-0.0006086670175907518,2.1331842702078943
67.134,-0.0005758636179334063,3.2412287748412107
67.3845,-0.0006011075757988895,4.408473579503292
67.635,-0.0006854670117417165,5.635027310314289
67.8855,-0.00082872956196081,6.893392134337407
68.136,-0.0010284094140162456,8.132557968923857
68.3865,-0.001271957257569653,9.314756163921166
68.637,-0.0015502642539960997,10.384086766445733
68.8875,-0.0018512877899040457,11.328965806562264
69.138,-0.002162438406396487,12.101593696735726
69.3885,-0.0024738117218747087,12.704683654243723
69.639,-0.0027839480273112085,13.249216460566366
69.8895,-0.0030889155242074928,13.821489768214901
70.14,-0.003388259126459685,14.421603565804018
70.3905,-0.0036790276774156415,14.952074829605078
70.641,-0.003957158589306061,15.414181890228926
70.8915,-0.004219547701486182,15.814275226759666
71.142,-0.004462968727072631,16.14764703745153
71.3925,-0.004684579087044613,16.408652299703938
71.643,-0.004881766936591982,16.587069781514018
71.8935,-0.005051878283737335,16.66711507726535
72.144,-0.00519369986687877,16.65134134029874
72.3945,-0.005306308488391195,16.536168014123557
72.645,-0.005389278585059585,16.319265696099812
72.8955,-0.005442674450545479,16.00051662830967
73.146,-0.005467002072115964,15.58231838995179
73.3965,-0.0054630585683319785,15.071748644154132
73.647,-0.0054302048074559225,14.54496146686157
73.8975,-0.005372775190408824,14.059904021153141
74.148,-0.005297564641633115,13.557296057359883
74.3985,-0.005207866157470635,13.030375920099834
74.649,-0.0051063641773036895,12.48658203555716
74.8995,-0.004995454668952302,11.933016468205105
75.15,-0.0048771790328398,11.376156243115627
75.4005,-0.004753180954414188,10.82157166736857
75.651,-0.0046246871007422745,10.273678387344406
75.9015,-0.004492511438819598,9.735548993772998
76.152,-0.004357081870616089,9.208806630966643
76.4025,-0.004218486879850638,8.693617498150008
76.653,-0.0040765390104479824,8.188791754794368
76.9035,-0.003930851283117826,7.691993721631479
77.154,-0.003780922133655314,7.200053083198019
77.4045,-0.0036262241449264055,6.709359788292379
77.655,-0.0034662917552478892,6.2163172596946605
77.9055,-0.0033008032603687254,5.717822059492465
78.156,-0.0031293743357300474,5.202750337326929
78.4065,-0.0029492490593440506,4.613975095056191
78.657,-0.002759097520347825,4.039646051076331
78.9075,-0.002559986213448129,3.5525596884063986
79.158,-0.0023574295809233475,3.1933335343130986
79.4085,-0.0021615934977591775,3.0034109315505084
79.659,-0.001980242317798535,2.9605818069180074
79.9095,-0.0018187721751263698,3.039104913650409
80.16,-0.0016793505070867942,3.263495287360194
80.4105,-0.0015648074771275927,3.67184701170752
80.661,-0.0014804892577563633,4.27519126994958
80.9115,-0.001431974481228913,5.0558802737877215
81.162,-0.0014230969464568593,5.955654306807427
81.4125,-0.001454169481457691,6.952294024811281
81.663,-0.0015221017854762666,8.126504872583844
81.9135,-0.0016284904074634738,9.523018786214386
82.164,-0.0017778355036678075,11.05184510571082
82.4145,-0.0019675015087666716,12.576528446980728
82.665,-0.0021934062408760263,14.027885753136236
82.9155,-0.0024557175709466125,15.414495930979523
83.166,-0.0027540965726070535,16.749472792710357
83.4165,-0.0030836844975020965,18.04144369326666
83.667,-0.003440572252999581,19.321909245417395
83.9175,-0.0038224813368336863,20.586909393329574
84.168,-0.004226960138877156,21.807121353063188
84.4185,-0.004649492759051203,22.92092013002867
84.669,-0.005082890520098896,23.900384136244973
84.9195,-0.005518610164677092,24.73524946631499
85.17,-0.005947924060659056,25.460770113474403
85.4205,-0.006365284295278423,26.098073739396256
85.671,-0.006764253509244778,26.620396437820027
85.9215,-0.007139283434307548,26.99298362268109
86.172,-0.007482865323534308,27.177787715070046
86.4225,-0.007786977404113384,27.149785085211228
86.673,-0.0080481467643098,26.959964975901457
86.9235,-0.008262718430932613,26.61459903169755
87.174,-0.008427810989170049,26.118931416006987
87.4245,-0.008541475809741994,25.479822886576965
87.675,-0.00860272989641719,24.705751000652903
87.9255,-0.008611562066649151,23.80681646138469
88.176,-0.00856891273027171,22.794742304014466
88.4265,-0.008476628358990912,21.682850907423575
88.677,-0.008337392518934035,20.486003509521694
88.9275,-0.008154636044257346,19.220488068441384
89.178,-0.007932429539097324,17.903843899911926
89.4285,-0.007675361888890629,16.554615380890567
89.679,-0.007388408825444356,15.192031888617004
89.9295,-0.007076795812935598,13.835616709253259
90.18,-0.006745859599032155,12.50473350824054
90.4305,-0.006400912706483384,11.218084680121112
90.681,-0.0060471149307006885,9.993181059743517
90.9315,-0.005689355567773845,8.84580667678235
91.182,-0.005332149639104599,7.78950512308214
91.4325,-0.0049795508213293415,6.835115408689054
91.683,-0.004635083154496063,5.990384738270885
91.9335,-0.004301681244855694,5.25916698467154
92.184,-0.003980765528117946,4.617571051641534
92.4345,-0.0036704006164404715,4.006020068569455
92.685,-0.003367427739293943,3.3901669724805283
92.9355,-0.00307003876544564,2.7658534793485794
93.186,-0.0027809733696389114,2.1802602247121814
93.4365,-0.002505309815277942,1.6854712095458884
93.687,-0.002243947675388474,1.2588676633075488
93.9375,-0.0019956379397216037,0.8623448896556353
94.188,-0.00175698370621812,0.4247743953587847
94.4385,-0.001527600104365401,-0.02863298129375247
94.689,-0.0013128887963341374,-0.40029045442202366
94.9395,-0.0011144316060361704,-0.6478098204146683
95.19,-0.0009354189781335936,-0.760234530444684
95.4405,-0.0007772236852931874,-0.7987130954324816
95.691,-0.000630503838660596,-0.7795639205075395
95.9415,-0.0005042864868246245,-0.6723709992061843
96.192,-0.0004006594929735431,-0.45374615901964294
96.4425,-0.0003230989085682872,-0.15059217959547302
96.693,-0.00026976383499256973,0.18265692286393068
96.9435,-0.0002381013279328033,0.5211475712433403
97.194,-0.00022618771424858653,0.8573392425132574
97.4445,-0.00023192746356899056,1.190337443554558
97.695,-0.0002554059676416641,1.5453425757602801
97.9455,-0.0002952703698890845,1.9179496642204732
98.196,-0.00034942522467213506,2.2976059060309333
98.4465,-0.000414917212437218,2.6583378037975067
98.697,-0.00048689548788883805,2.9574116320458854
98.9475,-0.0005601645384455477,3.17205449055777
99.198,-0.0006305671181360941,3.2976732894394494
99.4485,-0.0006968311580158384,3.3611392361696244
99.699,-0.000759248945558949,3.3927582634016566
99.9495,-0.0008165654130122808,3.394470113438185
100.2,-0.000867591409029534,3.3677359113872773
100.4505,-0.0009112971794919174,3.3143592807324564
100.701,-0.0009468377449727175,3.236397635170901
100.9515,-0.000973564330426372,3.1363162261379314
101.202,-0.0009910171597391465,3.0192928625618856
101.4525,-0.000999131188779535,2.8888896010320053
101.703,-0.0009981099005801745,2.7482566434886877
101.9535,-0.0009883945291187758,2.6003818740626423
102.204,-0.0009706414163117875,2.448043667670644
102.4545,-0.0009456928148210459,2.2937800660154393
102.705,-0.0009145423847096365,2.139871863154422
102.9555,-0.000878296788701149,1.9883367030871677
103.206,-0.0008381348911564712,1.840931158092582
103.4565,-0.0007952661075454538,1.6991579002316128
103.707,-0.0007508894341177617,1.5642754521381639
103.9575,-0.0007061546138215828,1.4373085459619266
104.208,-0.0006621267685231697,1.319057762255025
104.4585,-0.0006197556553715516,1.210107793182579
104.709,-0.0005798504944521224,1.1108343101167304
104.9595,-0.0005430610746855112,1.0214099570000053
105.21,-0.0005098655851582574,0.9418103934862343
105.4605,-0.000480565350132711,0.8718215473163098
105.711,-0.00045489614444173666,0.8158615778130578
105.9615,-0.00042971165419828375,0.829919939058201
106.212,-0.00040576265847189354,0.9709280886478747
106.4625,-0.0003878156474315585,1.2624269790094123
106.713,-0.000380754814699856,1.7218950962077382
106.9635,-0.0003901599070290657,2.301898734987704
107.214,-0.0004185718021657885,2.962283196185551
107.4645,-0.00046697151822568074,3.71543089230851
107.715,-0.0005379166932707573,4.532940998002341
107.9655,-0.0006323738041341633,5.376642027913082
108.216,-0.0007497059455249257,6.226514722094619
108.4665,-0.0008885846504189135,7.062944922828251
108.717,-0.001047033013929932,7.867037744297567
108.9675,-0.0012215952782297244,8.638181633393133
109.218,-0.0014076050227077683,9.406567397602744
109.4685,-0.0016032462372552706,10.14147727574924
109.719,-0.0018066825086250655,10.86756230828899
109.9695,-0.0020167314423893564,11.614670854364958
110.22,-0.002233979510014992,12.397098588958311
110.4705,-0.002459861700527953,13.202867240317438
110.721,-0.0026946466020399467,13.986112355363169
110.9715,-0.002936664544671331,14.731284321512854
111.222,-0.003183867509509644,15.430474087235538
111.4725,-0.0034340238735074058,16.075692875191177
111.723,-0.003684741052356541,16.658990820839573
111.9735,-0.003933261083685872,17.175739366129825
112.224,-0.004175427511456786,17.65033721014222
112.4745,-0.004408181200240432,18.090834229081835
112.725,-0.004625415653345281,18.45099314512983
112.9755,-0.004831061885914883,18.74775111154085
113.226,-0.005023370312498251,18.956518051645958
113.4765,-0.005199958108649816,19.071862679032833
113.727,-0.005358506383168247,19.089547987858886
113.9775,-0.005496757571962621,19.0053138709401
114.228,-0.005611395965495617,18.792549044689977
114.4785,-0.005698832533615101,18.43665949121427
114.729,-0.005758376005781822,17.968016322977064
114.9795,-0.0057896844232191436,17.403757417415513
115.23,-0.005792237038812318,16.751870943663246
115.4805,-0.0057658626546430785,16.02170147618186
115.731,-0.005710748685468356,15.223697214474704
115.9815,-0.005627444853029033,14.369132573466004
116.232,-0.0055168611803600035,13.469819789535842
116.4825,-0.005380260028037124,12.537822992756933
116.733,-0.005219242004057834,11.585187144302896
116.9835,-0.005035725685548266,10.623692426753768
117.234,-0.004831921212594619,9.664642253430959
117.4845,-0.004610297950143844,8.718690220930458
117.735,-0.004373546560127714,7.795708283702325
117.9855,-0.004124535978915214,6.904695409035254
118.236,-0.0038662659502722236,6.0537231982449375
118.4865,-0.0036018159160173284,5.249912637147965
118.737,-0.0033342912098283735,4.499434432265366
118.9875,-0.0030667676283194674,3.807524417292754
119.238,-0.002802236250766201,3.1785227963513085
119.4885,-0.0025430978170372493,2.6027295678049187
119.739,-0.0022888009230665855,2.0283413217652435
119.9895,-0.002038152602068095,1.4338159811777507
120.24,-0.0017923631553632801,0.8388676300581368
120.4905,-0.0015568805603818152,0.3051195015368716
120.741,-0.001336158848957822,-0.13840977245402064
120.9915,-0.0011329782425847184,-0.48452665907896675
121.242,-0.0009495076392771349,-0.7300834611576331
121.4925,-0.0007872561175235996,-0.8752032708766618
121.743,-0.0006470785226201949,-0.9228158641019093
121.9935,-0.0005291787624851993,-0.8787377141894372
122.244,-0.0004315397482176972,-0.7536324685352227
122.4945,-0.0003500877860405088,-0.5493345776778699
122.745,-0.0002832718844323291,-0.2847080641244133
122.9955,-0.00023085132572469712,-0.001150983964797847
123.246,-0.00020188814116329384,0.313905123917972
123.4965,-0.00018938878767407497,0.6327016482265001
123.747,-0.00018766171290166806,0.9441455584846523
123.9975,-0.00019905817715037865,1.2840134481312744
124.248,-0.0002261490924672466,1.6711711195251715
124.4985,-0.0002698987195741469,2.0991882993500597
124.749,-0.0003309109722342429,2.5603533642325202
124.9995,-0.0004093875622128144,3.0459583534054504
125.25,-0.0005050936622737661,3.5465794091571743
125.5005,-0.0006173348506953354,4.0523692237695075
125.751,-0.0007445380177407271,4.543573865922344
126.0015,-0.0008833554361383802,4.9852099407374775
126.252,-0.001030614059780194,5.366940174415002
126.5025,-0.0011852302180692322,5.709714782590851
126.753,-0.0013455459746298537,6.018868283794257
127.0035,-0.0015089934757464769,6.290029184955796
127.254,-0.0016725793002094907,6.521130341103293
127.5045,-0.0018316042779927364,6.7438366032438095
127.755,-0.0019834970541307336,6.988277937693473
128.0055,-0.0020689504254695706,7.048717783368296
128.256,-0.0021202153069266073,7.02545356273937
128.5065,-0.002158125160458131,6.99147984432823
128.757,-0.002183240990822949,6.948072411788246
129.0075,-0.0021964072951466754,6.8953622271637816
129.258,-0.00219872812348015,6.832799978734791
129.5085,-0.002191517233593963,6.759345046720943
129.759,-0.0021762422382932277,6.673682850231364
130.0095,-0.002154464832138917,6.574452854551732
130.26,-0.002127779299112771,6.460469398774421
130.5105,-0.0020977515385102808,6.330918571674185
130.761,-0.0020658608024765133,6.185516527912852
131.0115,-0.002033446217199275,6.024617739027059
131.262,-0.002001659965634991,5.849265499110709
131.5125,-0.0019714287500863137,5.661181295411046
131.763,-0.0019434248375690953,5.462694124291396
132.0135,-0.0019180476312034588,5.256615189256644
132.264,-0.0018954163198532637,5.046067375533575
132.5145,-0.0018753737499828437,4.834282197545436
132.765,-0.0018575012528094302,4.624379346897632
133.0155,-0.001840942877058626,4.422151741839199
133.266,-0.0018232446403220277,4.264445182189666
133.5165,-0.0018033927749559909,4.201093158211754
133.767,-0.0017839982961564832,4.241288629429405
134.0175,-0.0017679977885363262,4.351876529334352
134.268,-0.001756388829699475,4.502857431154659
134.5185,-0.001748853137755903,4.684213404713875
134.769,-0.0017448758477738619,4.886874115494193
135.0195,-0.001743847353389321,5.1007308996406024
135.27,-0.0017450921098586516,5.315107346868042
135.5205,-0.00174745997321823,5.5123631740335295
135.771,-0.0017464039899787922,5.68016434926616
136.0215,-0.001739610531636101,5.8338707729414025
136.272,-0.0017298070960790062,6.003979206770277
136.5225,-0.0017224052652105525,6.2259666245402485
136.773,-0.001719654549400631,6.507384396873445
137.0235,-0.0017252389202658495,6.858061992998794
137.274,-0.001743484401143429,7.254126965876854
137.5245,-0.0017768200502944849,7.6631071814937615
137.775,-0.0018260968764299262,8.077548196165518
138.0255,-0.0018915843497337738,8.490663717507974
138.276,-0.001981451929536812,8.960376180369051
138.5265,-0.0020990211698563065,9.489862780061939
138.777,-0.002236723819584959,10.014031526369601
139.0275,-0.002392772050828,10.523431259116153
139.278,-0.002564642920976129,11.00869131168645
139.5285,-0.002748644157590803,11.472484115147733
139.779,-0.0029414057379636353,11.913352860894772
140.0295,-0.0031396839991703453,12.30646495970352
140.28,-0.0033388891270117434,12.640424885292072
140.5305,-0.0035340385643341955,12.9047433679435
140.781,-0.003718864421408,13.060206429951709
141.0315,-0.0038852367808909546,13.063768361874715
141.282,-0.004024295087094733,12.92547605045861
141.5325,-0.004131425593114575,12.695926776833769
141.783,-0.004208539836565418,12.43848236539054
142.0335,-0.004257195654028306,12.152014863037031
142.284,-0.004277958598326112,11.818264089823664
142.5345,-0.00427105185312595,11.441051238887844
142.785,-0.004237266559287188,11.025211912565906
143.0355,-0.004177965891606118,10.575588009019597
143.286,-0.004095048726328553,10.097100497467473
143.5365,-0.003990897348976796,9.594846838954796
143.787,-0.0038682345352902374,9.07523857053237
144.0375,-0.0037287362142350454,8.572102522096426
144.288,-0.003576097894889288,8.12576890907735
144.5385,-0.0034166178226340076,7.754837782404587
144.789,-0.003257167051478896,7.447715014959367
145.0395,-0.003103212929883657,7.1930483837677235
145.29,-0.0029593507523220444,6.996386640024563
145.5405,-0.0028298143180055485,6.862415475432347
145.791,-0.0027183449956143502,6.794644436840282
146.0415,-0.0026280708314009907,6.795231503679666
146.292,-0.0025614028102151428,6.864800615809914
146.5425,-0.002528548301689808,7.0235805225917805
146.793,-0.002521729274805155,7.2322845371996936
147.0435,-0.002537638396907065,7.457557024625256
147.294,-0.0025733314614217098,7.68068659196017
147.5445,-0.0026273833996027667,7.917393605427872
147.795,-0.0026986768955431168,8.184326825970864
148.0455,-0.0027849040276068365,8.479375791220827
148.296,-0.0028826838036648925,8.790240388657221
148.5465,-0.0029866220211126515,9.068143071270676
148.797,-0.0030887620998936586,9.255900047952077
149.0475,-0.0031818891445184777,9.3338599772965
149.298,-0.003260271512192464,9.289099152806507
149.5485,-0.00332058824281792,9.133740560976246
